sumoType;wireLayer;anode;cathode;absoluteXPosition;absoluteYPosition
4;7;3;10;19;42
4;7;3;11;19;43
4;7;3;12;19;44
4;7;3;13;19;45
4;7;3;14;19;46
4;7;3;15;19;47
4;7;4;0;20;32
4;7;4;1;20;33
4;7;4;2;20;34
4;7;4;3;20;35
4;7;4;4;20;36
4;7;4;5;20;37
4;7;4;6;20;38
4;7;4;7;20;39
4;7;4;8;20;40
4;7;4;9;20;41
4;7;4;10;20;42
4;7;4;11;20;43
4;7;4;12;20;44
4;7;4;13;20;45
4;7;4;14;20;46
4;7;4;15;20;47
4;7;5;0;21;32
4;7;5;1;21;33
4;7;5;2;21;34
4;7;5;3;21;35
4;7;5;4;21;36
4;7;5;5;21;37
4;7;5;6;21;38
4;7;5;7;21;39
4;7;5;8;21;40
4;7;5;9;21;41
4;7;5;10;21;42
4;7;5;11;21;43
4;7;5;12;21;44
4;7;5;13;21;45
4;7;5;14;21;46
4;7;5;15;21;47
4;7;6;0;22;32
4;7;6;1;22;33
4;7;6;2;22;34
4;7;6;3;22;35
4;7;6;4;22;36
4;7;6;5;22;37
4;7;6;6;22;38
4;7;6;7;22;39
4;7;6;8;22;40
4;7;6;9;22;41
4;7;6;10;22;42
4;7;6;11;22;43
4;7;6;12;22;44
4;7;6;13;22;45
4;7;6;14;22;46
4;7;6;15;22;47
4;7;7;0;23;32
4;7;7;1;23;33
4;7;7;2;23;34
4;7;7;3;23;35
4;7;7;4;23;36
4;7;7;5;23;37
4;7;7;6;23;38
4;7;7;7;23;39
4;7;7;8;23;40
4;7;7;9;23;41
4;7;7;10;23;42
4;7;7;11;23;43
4;7;7;12;23;44
4;7;7;13;23;45
4;7;7;14;23;46
4;7;7;15;23;47
4;7;8;0;24;32
4;7;8;1;24;33
4;7;8;2;24;34
4;7;8;3;24;35
4;7;8;4;24;36
4;7;8;5;24;37
4;7;8;6;24;38
4;7;8;7;24;39
4;7;8;8;24;40
4;7;8;9;24;41
4;7;8;10;24;42
4;7;8;11;24;43
4;7;8;12;24;44
4;7;8;13;24;45
4;7;8;14;24;46
4;7;8;15;24;47
4;7;9;0;25;32
4;7;9;1;25;33
4;7;9;2;25;34
4;7;9;3;25;35
4;7;9;4;25;36
4;7;9;5;25;37
4;7;9;6;25;38
4;7;9;7;25;39
4;7;9;8;25;40
4;7;9;9;25;41
4;7;9;10;25;42
4;7;9;11;25;43
4;7;9;12;25;44
4;7;9;13;25;45
4;7;9;14;25;46
4;7;9;15;25;47
4;7;10;0;26;32
4;7;10;1;26;33
4;7;10;2;26;34
4;7;10;3;26;35
4;7;10;4;26;36
4;7;10;5;26;37
4;7;10;6;26;38
4;7;10;7;26;39
4;7;10;8;26;40
4;7;10;9;26;41
4;7;10;10;26;42
4;7;10;11;26;43
4;7;10;12;26;44
4;7;10;13;26;45
4;7;10;14;26;46
4;7;10;15;26;47
4;7;11;0;27;32
4;7;11;1;27;33
4;7;11;2;27;34
4;7;11;3;27;35
4;7;11;4;27;36
4;7;11;5;27;37
4;7;11;6;27;38
4;7;11;7;27;39
4;7;11;8;27;40
4;7;11;9;27;41
4;7;11;10;27;42
4;7;11;11;27;43
4;7;11;12;27;44
4;7;11;13;27;45
4;7;11;14;27;46
4;7;11;15;27;47
4;7;12;0;28;32
4;7;12;1;28;33
4;7;12;2;28;34
4;7;12;3;28;35
4;7;12;4;28;36
4;7;12;5;28;37
4;7;12;6;28;38
4;7;12;7;28;39
4;7;12;8;28;40
4;7;12;9;28;41
4;7;12;10;28;42
4;7;12;11;28;43
4;7;12;12;28;44
4;7;12;13;28;45
4;7;12;14;28;46
4;7;12;15;28;47
4;7;13;0;29;32
4;7;13;1;29;33
4;7;13;2;29;34
4;7;13;3;29;35
4;7;13;4;29;36
4;7;13;5;29;37
4;7;13;6;29;38
4;7;13;7;29;39
4;7;13;8;29;40
4;7;13;9;29;41
4;7;13;10;29;42
4;7;13;11;29;43
4;7;13;12;29;44
4;7;13;13;29;45
4;7;13;14;29;46
4;7;13;15;29;47
4;7;14;0;30;32
4;7;14;1;30;33
4;7;14;2;30;34
4;7;14;3;30;35
4;7;14;4;30;36
4;7;14;5;30;37
4;7;14;6;30;38
4;7;14;7;30;39
4;7;14;8;30;40
4;7;14;9;30;41
4;7;14;10;30;42
4;7;14;11;30;43
4;7;14;12;30;44
4;7;14;13;30;45
4;7;14;14;30;46
4;7;14;15;30;47
4;7;15;0;31;32
4;7;15;1;31;33
4;7;15;2;31;34
4;7;15;3;31;35
4;7;15;4;31;36
4;7;15;5;31;37
4;7;15;6;31;38
4;7;15;7;31;39
4;7;15;8;31;40
4;7;15;9;31;41
4;7;15;10;31;42
4;7;15;11;31;43
4;7;15;12;31;44
4;7;15;13;31;45
4;7;15;14;31;46
4;7;15;15;31;47
4;8;0;0;32;32
4;8;0;1;32;33
4;8;0;2;32;34
4;8;0;3;32;35
4;8;0;4;32;36
4;8;0;5;32;37
4;8;0;6;32;38
4;8;0;7;32;39
4;8;0;8;32;40
4;8;0;9;32;41
4;8;0;10;32;42
4;8;0;11;32;43
4;8;0;12;32;44
4;8;0;13;32;45
4;8;0;14;32;46
4;8;0;15;32;47
4;8;1;0;33;32
4;8;1;1;33;33
4;8;1;2;33;34
4;8;1;3;33;35
4;8;1;4;33;36
4;8;1;5;33;37
4;8;1;6;33;38
4;8;1;7;33;39
4;8;1;8;33;40
4;8;1;9;33;41
4;8;1;10;33;42
4;8;1;11;33;43
4;8;1;12;33;44
4;8;1;13;33;45
4;8;1;14;33;46
4;8;1;15;33;47
4;8;2;0;34;32
4;8;2;1;34;33
4;8;2;2;34;34
4;8;2;3;34;35
4;8;2;4;34;36
4;8;2;5;34;37
4;8;2;6;34;38
4;8;2;7;34;39
4;8;2;8;34;40
4;8;2;9;34;41
4;8;2;10;34;42
4;8;2;11;34;43
4;8;2;12;34;44
4;8;2;13;34;45
4;8;2;14;34;46
4;8;2;15;34;47
4;8;3;0;35;32
4;8;3;1;35;33
4;8;3;2;35;34
4;8;3;3;35;35
4;8;3;4;35;36
4;8;3;5;35;37
4;8;3;6;35;38
4;8;3;7;35;39
4;8;3;8;35;40
4;8;3;9;35;41
4;8;3;10;35;42
4;8;3;11;35;43
4;8;3;12;35;44
4;8;3;13;35;45
4;8;3;14;35;46
4;8;3;15;35;47
4;8;4;0;36;32
4;8;4;1;36;33
4;8;4;2;36;34
4;8;4;3;36;35
4;8;4;4;36;36
4;8;4;5;36;37
4;8;4;6;36;38
4;8;4;7;36;39
4;8;4;8;36;40
4;8;4;9;36;41
4;8;4;10;36;42
4;8;4;11;36;43
4;8;4;12;36;44
4;8;4;13;36;45
4;8;4;14;36;46
4;8;4;15;36;47
4;8;5;0;37;32
4;8;5;1;37;33
4;8;5;2;37;34
4;8;5;3;37;35
4;8;5;4;37;36
4;8;5;5;37;37
4;8;5;6;37;38
4;8;5;7;37;39
4;8;5;8;37;40
4;8;5;9;37;41
4;8;5;10;37;42
4;8;5;11;37;43
4;8;5;12;37;44
4;8;5;13;37;45
4;8;5;14;37;46
4;8;5;15;37;47
4;8;6;0;38;32
4;8;6;1;38;33
4;8;6;2;38;34
4;8;6;3;38;35
4;8;6;4;38;36
4;8;6;5;38;37
4;8;6;6;38;38
4;8;6;7;38;39
4;8;6;8;38;40
4;8;6;9;38;41
4;8;6;10;38;42
4;8;6;11;38;43
4;8;6;12;38;44
4;8;6;13;38;45
4;8;6;14;38;46
4;8;6;15;38;47
4;8;7;0;39;32
4;8;7;1;39;33
4;8;7;2;39;34
4;8;7;3;39;35
4;8;7;4;39;36
4;8;7;5;39;37
4;8;7;6;39;38
4;8;7;7;39;39
4;8;7;8;39;40
4;8;7;9;39;41
4;8;7;10;39;42
4;8;7;11;39;43
4;8;7;12;39;44
4;8;7;13;39;45
4;8;7;14;39;46
4;8;7;15;39;47
4;8;8;0;40;32
4;8;8;1;40;33
4;8;8;2;40;34
4;8;8;3;40;35
4;8;8;4;40;36
4;8;8;5;40;37
4;8;8;6;40;38
4;8;8;7;40;39
4;8;8;8;40;40
4;8;8;9;40;41
4;8;8;10;40;42
4;8;8;11;40;43
4;8;8;12;40;44
4;8;8;13;40;45
4;8;8;14;40;46
4;8;8;15;40;47
4;8;9;0;41;32
4;8;9;1;41;33
4;8;9;2;41;34
4;8;9;3;41;35
4;8;9;4;41;36
4;8;9;5;41;37
4;8;9;6;41;38
4;8;9;7;41;39
4;8;9;8;41;40
4;8;9;9;41;41
4;8;9;10;41;42
4;8;9;11;41;43
4;8;9;12;41;44
4;8;9;13;41;45
4;8;9;14;41;46
4;8;9;15;41;47
4;8;10;0;42;32
4;8;10;1;42;33
4;8;10;2;42;34
4;8;10;3;42;35
4;8;10;4;42;36
4;8;10;5;42;37
4;8;10;6;42;38
4;8;10;7;42;39
4;8;10;8;42;40
4;8;10;9;42;41
4;8;10;10;42;42
4;8;10;11;42;43
4;8;10;12;42;44
4;8;10;13;42;45
4;8;10;14;42;46
4;8;10;15;42;47
4;8;11;0;43;32
4;8;11;1;43;33
4;8;11;2;43;34
4;8;11;3;43;35
4;8;11;4;43;36
4;8;11;5;43;37
4;8;11;6;43;38
4;8;11;7;43;39
4;8;11;8;43;40
4;8;11;9;43;41
4;8;11;10;43;42
4;8;11;11;43;43
4;8;11;12;43;44
4;8;11;13;43;45
4;8;11;14;43;46
4;8;11;15;43;47
4;8;12;0;44;32
4;8;12;1;44;33
4;8;12;2;44;34
4;8;12;3;44;35
4;8;12;4;44;36
4;8;12;5;44;37
4;8;12;6;44;38
4;8;12;7;44;39
4;8;12;8;44;40
4;8;12;9;44;41
4;8;12;10;44;42
4;8;12;11;44;43
4;8;12;12;44;44
4;8;12;13;44;45
4;8;12;14;44;46
4;8;12;15;44;47
4;8;13;0;45;32
4;8;13;1;45;33
4;8;13;2;45;34
4;8;13;3;45;35
4;8;13;4;45;36
4;8;13;5;45;37
4;8;13;6;45;38
4;8;13;7;45;39
4;8;13;8;45;40
4;8;13;9;45;41
4;8;13;10;45;42
4;8;13;11;45;43
4;8;13;12;45;44
4;8;13;13;45;45
4;8;13;14;45;46
4;8;13;15;45;47
4;8;14;0;46;32
4;8;14;1;46;33
4;8;14;2;46;34
4;8;14;3;46;35
4;8;14;4;46;36
4;8;14;5;46;37
4;8;14;6;46;38
4;8;14;7;46;39
4;8;14;8;46;40
4;8;14;9;46;41
4;8;14;10;46;42
4;8;14;11;46;43
4;8;14;12;46;44
4;8;14;13;46;45
4;8;14;14;46;46
4;8;14;15;46;47
4;8;15;0;47;32
4;8;15;1;47;33
4;8;15;2;47;34
4;8;15;3;47;35
4;8;15;4;47;36
4;8;15;5;47;37
4;8;15;6;47;38
4;8;15;7;47;39
4;8;15;8;47;40
4;8;15;9;47;41
4;8;15;10;47;42
4;8;15;11;47;43
4;8;15;12;47;44
4;8;15;13;47;45
4;8;15;14;47;46
4;8;15;15;47;47
4;9;0;0;48;32
4;9;0;1;48;33
4;9;0;2;48;34
4;9;0;3;48;35
4;9;0;4;48;36
4;9;0;5;48;37
4;9;0;6;48;38
4;9;0;7;48;39
4;9;0;8;48;40
4;9;0;9;48;41
4;9;0;10;48;42
4;9;0;11;48;43
4;9;0;12;48;44
4;9;0;13;48;45
4;9;0;14;48;46
4;9;0;15;48;47
4;9;1;0;49;32
4;9;1;1;49;33
4;9;1;2;49;34
4;9;1;3;49;35
4;9;1;4;49;36
4;9;1;5;49;37
4;9;1;6;49;38
4;9;1;7;49;39
4;9;1;8;49;40
4;9;1;9;49;41
4;9;1;10;49;42
4;9;1;11;49;43
4;9;1;12;49;44
4;9;1;13;49;45
4;9;1;14;49;46
4;9;1;15;49;47
4;9;2;0;50;32
4;9;2;1;50;33
4;9;2;2;50;34
4;9;2;3;50;35
4;9;2;4;50;36
4;9;2;5;50;37
4;9;2;6;50;38
4;9;2;7;50;39
4;9;2;8;50;40
4;9;2;9;50;41
4;9;2;10;50;42
4;9;2;11;50;43
4;9;2;12;50;44
4;9;2;13;50;45
4;9;2;14;50;46
4;9;2;15;50;47
4;9;3;0;51;32
4;9;3;1;51;33
4;9;3;2;51;34
4;9;3;3;51;35
4;9;3;4;51;36
4;9;3;5;51;37
4;9;3;6;51;38
4;9;3;7;51;39
4;9;3;8;51;40
4;9;3;9;51;41
4;9;3;10;51;42
4;9;3;11;51;43
4;9;3;12;51;44
4;9;3;13;51;45
4;9;3;14;51;46
4;9;3;15;51;47
4;9;4;0;52;32
4;9;4;1;52;33
4;9;4;2;52;34
4;9;4;3;52;35
4;9;4;4;52;36
4;9;4;5;52;37
4;9;4;6;52;38
4;9;4;7;52;39
4;9;4;8;52;40
4;9;4;9;52;41
4;9;4;10;52;42
4;9;4;11;52;43
4;9;4;12;52;44
4;9;4;13;52;45
4;9;4;14;52;46
4;9;4;15;52;47
4;9;5;0;53;32
4;9;5;1;53;33
4;9;5;2;53;34
4;9;5;3;53;35
4;9;5;4;53;36
4;9;5;5;53;37
4;9;5;6;53;38
4;9;5;7;53;39
4;9;5;8;53;40
4;9;5;9;53;41
4;9;5;10;53;42
4;9;5;11;53;43
4;9;5;12;53;44
4;9;5;13;53;45
4;9;5;14;53;46
4;9;5;15;53;47
4;9;6;0;54;32
4;9;6;1;54;33
4;9;6;2;54;34
4;9;6;3;54;35
4;9;6;4;54;36
4;9;6;5;54;37
4;9;6;6;54;38
4;9;6;7;54;39
4;9;6;8;54;40
4;9;6;9;54;41
4;9;6;10;54;42
4;9;6;11;54;43
4;9;6;12;54;44
4;9;6;13;54;45
4;9;6;14;54;46
4;9;6;15;54;47
4;9;7;0;55;32
4;9;7;1;55;33
4;9;7;2;55;34
4;9;7;3;55;35
4;9;7;4;55;36
4;9;7;5;55;37
4;9;7;6;55;38
4;9;7;7;55;39
4;9;7;8;55;40
4;9;7;9;55;41
4;9;7;10;55;42
4;9;7;11;55;43
4;9;7;12;55;44
4;9;7;13;55;45
4;9;7;14;55;46
4;9;7;15;55;47
4;9;8;0;56;32
4;9;8;1;56;33
4;9;8;2;56;34
4;9;8;3;56;35
4;9;8;4;56;36
4;9;8;5;56;37
4;9;8;6;56;38
4;9;8;7;56;39
4;9;8;8;56;40
4;9;8;9;56;41
4;9;8;10;56;42
4;9;8;11;56;43
4;9;8;12;56;44
4;9;8;13;56;45
4;9;8;14;56;46
4;9;8;15;56;47
4;9;9;0;57;32
4;9;9;1;57;33
4;9;9;2;57;34
4;9;9;3;57;35
4;9;9;4;57;36
4;9;9;5;57;37
4;9;9;6;57;38
4;9;9;7;57;39
4;9;9;8;57;40
4;9;9;9;57;41
4;9;9;10;57;42
4;9;9;11;57;43
4;9;9;12;57;44
4;9;9;13;57;45
4;9;9;14;57;46
4;9;9;15;57;47
4;9;10;0;58;32
4;9;10;1;58;33
4;9;10;2;58;34
4;9;10;3;58;35
4;9;10;4;58;36
4;9;10;5;58;37
4;9;10;6;58;38
4;9;10;7;58;39
4;9;10;8;58;40
4;9;10;9;58;41
4;9;10;10;58;42
4;9;10;11;58;43
4;9;10;12;58;44
4;9;10;13;58;45
4;9;10;14;58;46
4;9;10;15;58;47
4;9;11;0;59;32
4;9;11;1;59;33
4;9;11;2;59;34
4;9;11;3;59;35
4;9;11;4;59;36
4;9;11;5;59;37
4;9;11;6;59;38
4;9;11;7;59;39
4;9;11;8;59;40
4;9;11;9;59;41
4;9;11;10;59;42
4;9;11;11;59;43
4;9;11;12;59;44
4;9;11;13;59;45
4;9;11;14;59;46
4;9;11;15;59;47
4;9;12;0;60;32
4;9;12;1;60;33
4;9;12;2;60;34
4;9;12;3;60;35
4;9;12;4;60;36
4;9;12;5;60;37
4;9;12;6;60;38
4;9;12;7;60;39
4;9;12;8;60;40
4;9;12;9;60;41
4;9;12;10;60;42
4;9;12;11;60;43
4;9;12;12;60;44
4;9;12;13;60;45
4;9;12;14;60;46
4;9;12;15;60;47
4;9;13;0;61;32
4;9;13;1;61;33
4;9;13;2;61;34
4;9;13;3;61;35
4;9;13;4;61;36
4;9;13;5;61;37
4;9;13;6;61;38
4;9;13;7;61;39
4;9;13;8;61;40
4;9;13;9;61;41
4;9;13;10;61;42
4;9;13;11;61;43
4;9;13;12;61;44
4;9;13;13;61;45
4;9;13;14;61;46
4;9;13;15;61;47
4;9;14;0;62;32
4;9;14;1;62;33
4;9;14;2;62;34
4;9;14;3;62;35
4;9;14;4;62;36
4;9;14;5;62;37
4;9;14;6;62;38
4;9;14;7;62;39
4;9;14;8;62;40
4;9;14;9;62;41
4;9;14;10;62;42
4;9;14;11;62;43
4;9;14;12;62;44
4;9;14;13;62;45
4;9;14;14;62;46
4;9;14;15;62;47
4;9;15;0;63;32
4;9;15;1;63;33
4;9;15;2;63;34
4;9;15;3;63;35
4;9;15;4;63;36
4;9;15;5;63;37
4;9;15;6;63;38
4;9;15;7;63;39
4;9;15;8;63;40
4;9;15;9;63;41
4;9;15;10;63;42
4;9;15;11;63;43
4;9;15;12;63;44
4;9;15;13;63;45
4;9;15;14;63;46
4;9;15;15;63;47
4;10;0;0;0;48
4;10;0;1;0;49
4;10;0;2;0;50
4;10;0;3;0;51
4;10;0;4;0;52
4;10;0;5;0;53
4;10;0;6;0;54
4;10;0;7;0;55
4;10;0;8;0;56
4;10;0;9;0;57
4;10;0;10;0;58
4;10;0;11;0;59
4;10;0;12;0;60
4;10;0;13;0;61
4;10;0;14;0;62
4;10;0;15;0;63
4;10;1;0;1;48
4;10;1;1;1;49
4;10;1;2;1;50
4;10;1;3;1;51
4;10;1;4;1;52
4;10;1;5;1;53
4;10;1;6;1;54
4;10;1;7;1;55
4;10;1;8;1;56
4;10;1;9;1;57
4;10;1;10;1;58
4;10;1;11;1;59
4;10;1;12;1;60
4;10;1;13;1;61
4;10;1;14;1;62
4;10;1;15;1;63
4;10;2;0;2;48
4;10;2;1;2;49
4;10;2;2;2;50
4;10;2;3;2;51
4;10;2;4;2;52
4;10;2;5;2;53
4;10;2;6;2;54
4;10;2;7;2;55
4;10;2;8;2;56
4;10;2;9;2;57
4;10;2;10;2;58
4;10;2;11;2;59
4;10;2;12;2;60
4;10;2;13;2;61
4;10;2;14;2;62
4;10;2;15;2;63
4;10;3;0;3;48
4;10;3;1;3;49
4;10;3;2;3;50
4;10;3;3;3;51
4;10;3;4;3;52
4;10;3;5;3;53
4;10;3;6;3;54
4;10;3;7;3;55
4;10;3;8;3;56
4;10;3;9;3;57
4;10;3;10;3;58
4;10;3;11;3;59
4;10;3;12;3;60
4;10;3;13;3;61
4;10;3;14;3;62
4;10;3;15;3;63
4;10;4;0;4;48
4;10;4;1;4;49
4;10;4;2;4;50
4;10;4;3;4;51
4;10;4;4;4;52
4;10;4;5;4;53
4;10;4;6;4;54
4;10;4;7;4;55
4;10;4;8;4;56
4;10;4;9;4;57
4;10;4;10;4;58
4;10;4;11;4;59
4;10;4;12;4;60
4;10;4;13;4;61
4;10;4;14;4;62
4;10;4;15;4;63
4;10;5;0;5;48
4;10;5;1;5;49
4;10;5;2;5;50
4;10;5;3;5;51
4;10;5;4;5;52
4;10;5;5;5;53
4;10;5;6;5;54
4;10;5;7;5;55
4;10;5;8;5;56
4;10;5;9;5;57
4;10;5;10;5;58
4;10;5;11;5;59
4;10;5;12;5;60
4;10;5;13;5;61
4;10;5;14;5;62
4;10;5;15;5;63
4;10;6;0;6;48
4;10;6;1;6;49
4;10;6;2;6;50
4;10;6;3;6;51
4;10;6;4;6;52
4;10;6;5;6;53
4;10;6;6;6;54
4;10;6;7;6;55
4;10;6;8;6;56
4;10;6;9;6;57
4;10;6;10;6;58
4;10;6;11;6;59
4;10;6;12;6;60
4;10;6;13;6;61
4;10;6;14;6;62
4;10;6;15;6;63
4;10;7;0;7;48
4;10;7;1;7;49
4;10;7;2;7;50
4;10;7;3;7;51
4;10;7;4;7;52
4;10;7;5;7;53
4;10;7;6;7;54
4;10;7;7;7;55
4;10;7;8;7;56
4;10;7;9;7;57
4;10;7;10;7;58
4;10;7;11;7;59
4;10;7;12;7;60
4;10;7;13;7;61
4;10;7;14;7;62
4;10;7;15;7;63
4;10;8;0;8;48
4;10;8;1;8;49
4;10;8;2;8;50
4;10;8;3;8;51
4;10;8;4;8;52
4;10;8;5;8;53
4;10;8;6;8;54
4;10;8;7;8;55
4;10;8;8;8;56
4;10;8;9;8;57
4;10;8;10;8;58
4;10;8;11;8;59
4;10;8;12;8;60
4;10;8;13;8;61
4;10;8;14;8;62
4;10;8;15;8;63
4;10;9;0;9;48
4;10;9;1;9;49
4;10;9;2;9;50
4;10;9;3;9;51
4;10;9;4;9;52
4;10;9;5;9;53
4;10;9;6;9;54
4;10;9;7;9;55
4;10;9;8;9;56
4;10;9;9;9;57
4;10;9;10;9;58
4;10;9;11;9;59
4;10;9;12;9;60
4;10;9;13;9;61
4;10;9;14;9;62
4;10;9;15;9;63
4;10;10;0;10;48
4;10;10;1;10;49
4;10;10;2;10;50
4;10;10;3;10;51
4;10;10;4;10;52
4;10;10;5;10;53
4;10;10;6;10;54
4;10;10;7;10;55
4;10;10;8;10;56
4;10;10;9;10;57
4;10;10;10;10;58
4;10;10;11;10;59
4;10;10;12;10;60
4;10;10;13;10;61
4;10;10;14;10;62
4;10;10;15;10;63
4;10;11;0;11;48
4;10;11;1;11;49
4;10;11;2;11;50
4;10;11;3;11;51
4;10;11;4;11;52
4;10;11;5;11;53
4;10;11;6;11;54
4;10;11;7;11;55
4;10;11;8;11;56
4;10;11;9;11;57
4;10;11;10;11;58
4;10;11;11;11;59
4;10;11;12;11;60
4;10;11;13;11;61
4;10;11;14;11;62
4;10;11;15;11;63
4;10;12;0;12;48
4;10;12;1;12;49
4;10;12;2;12;50
4;10;12;3;12;51
4;10;12;4;12;52
4;10;12;5;12;53
4;10;12;6;12;54
4;10;12;7;12;55
4;10;12;8;12;56
4;10;12;9;12;57
4;10;12;10;12;58
4;10;12;11;12;59
4;10;12;12;12;60
4;10;12;13;12;61
4;10;12;14;12;62
4;10;12;15;12;63
4;10;13;0;13;48
4;10;13;1;13;49
4;10;13;2;13;50
4;10;13;3;13;51
4;10;13;4;13;52
4;10;13;5;13;53
4;10;13;6;13;54
4;10;13;7;13;55
4;10;13;8;13;56
4;10;13;9;13;57
4;10;13;10;13;58
4;10;13;11;13;59
4;10;13;12;13;60
4;10;13;13;13;61
4;10;13;14;13;62
4;10;13;15;13;63
4;10;14;0;14;48
4;10;14;1;14;49
4;10;14;2;14;50
4;10;14;3;14;51
4;10;14;4;14;52
4;10;14;5;14;53
4;10;14;6;14;54
4;10;14;7;14;55
4;10;14;8;14;56
4;10;14;9;14;57
4;10;14;10;14;58
4;10;14;11;14;59
4;10;14;12;14;60
4;10;14;13;14;61
4;10;14;14;14;62
4;10;14;15;14;63
4;10;15;0;15;48
4;10;15;1;15;49
4;10;15;2;15;50
4;10;15;3;15;51
4;10;15;4;15;52
4;10;15;5;15;53
4;10;15;6;15;54
4;10;15;7;15;55
4;10;15;8;15;56
4;10;15;9;15;57
4;10;15;10;15;58
4;10;15;11;15;59
4;10;15;12;15;60
4;10;15;13;15;61
4;10;15;14;15;62
4;10;15;15;15;63
4;11;0;0;16;48
4;11;0;1;16;49
4;11;0;2;16;50
4;11;0;3;16;51
4;11;0;4;16;52
4;11;0;5;16;53
4;11;0;6;16;54
4;11;0;7;16;55
4;11;0;8;16;56
4;11;0;9;16;57
4;11;0;10;16;58
4;11;0;11;16;59
4;11;0;12;16;60
4;11;0;13;16;61
4;11;0;14;16;62
4;11;0;15;16;63
4;11;1;0;17;48
4;11;1;1;17;49
4;11;1;2;17;50
4;11;1;3;17;51
4;11;1;4;17;52
4;11;1;5;17;53
4;11;1;6;17;54
4;11;1;7;17;55
4;11;1;8;17;56
4;11;1;9;17;57
4;11;1;10;17;58
4;11;1;11;17;59
4;11;1;12;17;60
4;11;1;13;17;61
4;11;1;14;17;62
4;11;1;15;17;63
4;11;2;0;18;48
4;11;2;1;18;49
4;11;2;2;18;50
4;11;2;3;18;51
4;11;2;4;18;52
4;11;2;5;18;53
4;11;2;6;18;54
4;11;2;7;18;55
4;11;2;8;18;56
4;11;2;9;18;57
4;11;2;10;18;58
4;11;2;11;18;59
4;11;2;12;18;60
4;11;2;13;18;61
4;11;2;14;18;62
4;11;2;15;18;63
4;11;3;0;19;48
4;11;3;1;19;49
4;11;3;2;19;50
4;11;3;3;19;51
4;11;3;4;19;52
4;11;3;5;19;53
4;11;3;6;19;54
4;11;3;7;19;55
4;11;3;8;19;56
4;11;3;9;19;57
4;11;3;10;19;58
4;11;3;11;19;59
4;11;3;12;19;60
4;11;3;13;19;61
4;11;3;14;19;62
4;11;3;15;19;63
4;11;4;0;20;48
4;11;4;1;20;49
4;11;4;2;20;50
4;11;4;3;20;51
4;11;4;4;20;52
4;11;4;5;20;53
4;11;4;6;20;54
4;11;4;7;20;55
4;11;4;8;20;56
4;11;4;9;20;57
4;11;4;10;20;58
4;11;4;11;20;59
4;11;4;12;20;60
4;11;4;13;20;61
4;11;4;14;20;62
4;11;4;15;20;63
4;11;5;0;21;48
4;11;5;1;21;49
4;11;5;2;21;50
4;11;5;3;21;51
4;11;5;4;21;52
4;11;5;5;21;53
4;11;5;6;21;54
4;11;5;7;21;55
4;11;5;8;21;56
4;11;5;9;21;57
4;11;5;10;21;58
4;11;5;11;21;59
4;11;5;12;21;60
4;11;5;13;21;61
4;11;5;14;21;62
4;11;5;15;21;63
4;11;6;0;22;48
4;11;6;1;22;49
4;11;6;2;22;50
4;11;6;3;22;51
4;11;6;4;22;52
4;11;6;5;22;53
4;11;6;6;22;54
4;11;6;7;22;55
4;11;6;8;22;56
4;11;6;9;22;57
4;11;6;10;22;58
4;11;6;11;22;59
4;11;6;12;22;60
4;11;6;13;22;61
4;11;6;14;22;62
4;11;6;15;22;63
4;11;7;0;23;48
4;11;7;1;23;49
4;11;7;2;23;50
4;11;7;3;23;51
4;11;7;4;23;52
4;11;7;5;23;53
4;11;7;6;23;54
4;11;7;7;23;55
4;11;7;8;23;56
4;11;7;9;23;57
4;11;7;10;23;58
4;11;7;11;23;59
4;11;7;12;23;60
4;11;7;13;23;61
4;11;7;14;23;62
4;11;7;15;23;63
4;11;8;0;24;48
4;11;8;1;24;49
4;11;8;2;24;50
4;11;8;3;24;51
4;11;8;4;24;52
4;11;8;5;24;53
4;11;8;6;24;54
4;11;8;7;24;55
4;11;8;8;24;56
4;11;8;9;24;57
4;11;8;10;24;58
4;11;8;11;24;59
4;11;8;12;24;60
4;11;8;13;24;61
4;11;8;14;24;62
4;11;8;15;24;63
4;11;9;0;25;48
4;11;9;1;25;49
4;11;9;2;25;50
4;11;9;3;25;51
4;11;9;4;25;52
4;11;9;5;25;53
4;11;9;6;25;54
4;11;9;7;25;55
4;11;9;8;25;56
4;11;9;9;25;57
4;11;9;10;25;58
4;11;9;11;25;59
4;11;9;12;25;60
4;11;9;13;25;61
4;11;9;14;25;62
4;11;9;15;25;63
4;11;10;0;26;48
4;11;10;1;26;49
4;11;10;2;26;50
4;11;10;3;26;51
4;11;10;4;26;52
4;11;10;5;26;53
4;11;10;6;26;54
4;11;10;7;26;55
4;11;10;8;26;56
4;11;10;9;26;57
4;11;10;10;26;58
4;11;10;11;26;59
4;11;10;12;26;60
4;11;10;13;26;61
4;11;10;14;26;62
4;11;10;15;26;63
4;11;11;0;27;48
4;11;11;1;27;49
4;11;11;2;27;50
4;11;11;3;27;51
4;11;11;4;27;52
4;11;11;5;27;53
4;11;11;6;27;54
4;11;11;7;27;55
4;11;11;8;27;56
4;11;11;9;27;57
4;11;11;10;27;58
4;11;11;11;27;59
4;11;11;12;27;60
4;11;11;13;27;61
4;11;11;14;27;62
4;11;11;15;27;63
4;11;12;0;28;48
4;11;12;1;28;49
4;11;12;2;28;50
4;11;12;3;28;51
4;11;12;4;28;52
